,Close,Oil Close,Gold Close,daily_increase
2020-01-27,8895.603627951,53.09,$1628.60,6601.5625
2020-01-28,9334.836393301,53.33,$1621.00,6387.5
2020-01-29,9304.918063766,53.29,$1621.60,6387.5
2020-01-30,9503.267999973,52.19,$1634.70,6387.5
2020-01-31,9336.132884714,51.58,$1634.10,6387.5
2020-02-01,9386.105651619,51.58,$1634.10,6400.0
2020-02-02,9339.574889161,51.58,$1634.10,6400.0
2020-02-03,9302.36265841,50.06,$1628.40,6400.0
2020-02-04,9187.070016251,49.59,$1601.50,6375.0
2020-02-05,9602.309743074,50.87,$1608.80,6375.0
2020-02-06,9754.07841167,50.94,$1616.00,6375.0
2020-02-07,9820.295541559,50.34,$1619.40,6375.0
2020-02-08,9899.911944208,50.34,$1619.40,6412.5
2020-02-09,10128.750275518,50.34,$1619.40,6412.5
2020-02-10,9869.436911635,49.59,$1625.50,6412.5
2020-02-11,10229.700902488,50.0,$1616.10,6425.0
2020-02-12,10327.554589217,51.13,$1617.60,6425.0
2020-02-13,10225.415261826,51.41,$1624.80,6425.0
2020-02-14,10327.512334976,52.03,$1632.40,6425.0
2020-02-15,9903.077896912,52.03,$1632.40,6387.5
2020-02-16,9969.235680452,52.03,$1632.40,6387.5
2020-02-17,9711.996027942,52.03,$1632.40,6387.5
2020-02-18,10144.896496497,52.1,$1649.60,6387.5
2020-02-19,9621.766805943,53.31,$1657.80,6412.5
2020-02-20,9612.39263243,53.77,$1666.50,6412.5
2020-02-21,9683.453205911,53.36,$1694.80,6412.5
2020-02-22,9667.521623153,53.36,$1694.80,6387.5
2020-02-23,9923.659319612,53.36,$1694.80,6387.5
2020-02-24,9664.370231955,51.36,$1722.60,6387.5
2020-02-25,9358.388620384,49.78,$1696.00,6387.5
2020-02-26,8829.543592945,48.67,$1689.10,6400.0
2020-02-27,8775.595015544,47.17,$1688.50,6400.0
2020-02-28,8731.610771305,44.83,$1612.70,6400.0
2020-02-29,8569.467784718,44.83,$1612.70,6375.0
2020-03-01,8557.504357584,44.83,$1612.70,6375.0
2020-03-02,8900.068550262,46.78,$1640.80,6375.0
2020-03-03,8772.476036802,47.27,$1690.40,6387.5
2020-03-04,8749.500221929,46.78,$1689.00,6387.5
2020-03-05,9051.139212389,45.9,$1714.00,6387.5
2020-03-06,9129.266627707,41.14,$1718.40,6387.5
2020-03-07,8898.942077756,41.14,$1718.40,6412.5
2020-03-08,8042.736084463,41.14,$1718.40,6412.5
2020-03-09,7915.672114634,31.05,$1721.70,6412.5
2020-03-10,7900.821325967,34.47,$1706.30,6400.0
2020-03-11,7931.347542963,33.13,$1688.30,6400.0
2020-03-12,4724.392684378,31.56,$1636.30,6400.0
2020-03-13,5518.647280507,31.72,$1562.70,6400.0
2020-03-14,5212.979297886,31.72,$1562.70,6425.0
2020-03-15,5381.745246919,31.72,$1562.70,6425.0
2020-03-16,5022.578106242,28.96,$1532.50,6425.0
2020-03-17,5362.320406925,26.96,$1571.80,6425.0
2020-03-18,5365.581534299,20.48,$1523.90,6387.5
2020-03-19,6160.004718461,25.09,$1525.30,6387.5
2020-03-20,6192.309975228,19.48,$1530.60,6387.5
2020-03-21,6149.79835117,19.48,$1530.60,6387.5
2020-03-22,5843.158786255,19.48,$1530.60,6387.5
2020-03-23,6467.459038287,23.33,$1613.60,6387.5
2020-03-24,6736.044984352,21.03,$1706.80,6387.5
2020-03-25,6681.336594453,20.75,$1679.40,6387.5
2020-03-26,6736.291779135,16.6,$1697.20,6387.5
2020-03-27,6377.749563627,15.48,$1671.00,6387.5
2020-03-28,6239.838831896,15.48,$1671.00,6387.5
2020-03-29,5917.297073238,15.48,$1671.00,6387.5
2020-03-30,6424.078447239,14.1,$1668.00,6425.0
2020-03-31,6431.262412871,20.51,$1629.40,6425.0
2020-04-01,6598.287014759,20.28,$1624.20,6425.0
2020-04-02,6807.465142308,25.18,$1670.50,6425.0
2020-04-03,6733.747734803,28.36,$1678.50,6400.0
2020-04-04,6847.730054844,28.36,$1678.50,6400.0
2020-04-05,6789.732164723,28.36,$1678.50,6400.0
2020-04-06,7279.161792257,26.21,$1726.70,6387.5
2020-04-07,7198.770191509,23.54,$1716.50,6387.5
2020-04-08,7352.328771068,24.97,$1717.10,6387.5
2020-04-09,7293.584360283,22.9,$1785.60,6387.5
2020-04-10,6859.8337374,22.9,$1785.60,6387.5
2020-04-11,6869.586551932,22.9,$1785.60,6387.5
2020-04-12,6977.230635882,22.9,$1785.60,6387.5
2020-04-13,6837.422539886,22.36,$1794.20,6387.5
2020-04-14,6856.179093865,20.15,$1801.70,6387.5
2020-04-15,6637.791815543,19.96,$1773.00,6387.5
2020-04-16,7088.799491826,19.82,$1764.50,6387.5
2020-04-17,7034.54035767,18.31,$1731.60,6387.5
2020-04-18,7233.157423116,18.31,$1731.60,6387.5
2020-04-19,7133.148679405,18.31,$1731.60,6387.5
2020-04-20,6856.78595335,-36.98,$1744.00,6387.5
2020-04-21,6851.005362273,8.91,$1720.60,6387.5
2020-04-22,7106.551177031,13.64,$1771.10,6387.5
2020-04-23,7464.891126761,15.06,$1778.20,6412.5
2020-04-24,7497.353392645,15.99,$1768.40,6412.5
2020-04-25,7535.263896666,15.99,$1768.40,6412.5
2020-04-26,7665.828318069,15.99,$1768.40,6400.0
2020-04-27,7766.689761497,12.17,$1756.60,6400.0
2020-04-28,7754.222425558,12.4,$1755.00,6400.0
2020-04-29,8759.789190303,15.04,$1746.20,6400.0
2020-04-30,8607.329832118,19.23,$1727.00,6412.5
2020-05-01,8832.98125113,19.72,$1733.70,6412.5
2020-05-02,8974.922892482,19.72,$1733.70,6412.5
2020-05-03,8894.362674812,19.72,$1733.70,6462.5
2020-05-04,8883.30678116,20.47,$1746.10,6462.5
2020-05-05,8967.997704233,24.56,$1743.40,6462.5
2020-05-06,9198.252700851,23.88,$1721.30,6425.0
2020-05-07,9968.105282228,23.68,$1758.60,6425.0
2020-05-08,9822.88562923,24.73,$1746.70,6425.0
2020-05-09,9570.005987549,24.73,$1746.70,6425.0
2020-05-10,8745.152545192,24.73,$1746.70,6387.5
2020-05-11,8593.856494464,24.02,$1730.80,6387.5
2020-05-12,8792.063767945,25.76,$1739.60,6387.5
2020-05-13,9302.896540995,25.37,$1749.20,6387.5
2020-05-14,9772.561575826,27.4,$1773.70,4628.125
2020-05-15,9293.972171086,29.44,$1789.10,4628.125
2020-05-16,9380.484219264,29.44,$1789.10,4628.125
2020-05-17,9667.578396738,29.44,$1789.10,4628.125
2020-05-18,9733.739136589,31.83,$1767.20,3188.802083332092
2020-05-19,9761.178765113,32.3,$1778.40,3188.802083332092
2020-05-20,9524.434063671,33.56,$1784.90,3188.802083332092
2020-05-21,9073.693078891,34.3,$1754.70,3188.802083332092
2020-05-22,9160.705420055,33.49,$1768.30,3211.1979166679084
2020-05-23,9180.527996785,33.49,$1768.30,3211.1979166679084
2020-05-24,8791.793685125,33.49,$1768.30,3211.1979166679084
2020-05-25,8897.213209214,33.49,$1768.30,3211.1979166679084
2020-05-26,8850.354200037,34.7,$1738.40,3187.7604166679084
2020-05-27,9165.144673701,32.8,$1743.50,3187.7604166679084
2020-05-28,9536.159368896,33.67,$1746.10,3187.7604166679084
2020-05-29,9418.133839887,35.57,$1769.70,3187.7604166679084
2020-05-30,9693.552426994,35.57,$1769.70,3218.489583332092
2020-05-31,9449.860914083,35.57,$1769.70,3218.489583332092
2020-06-01,10177.770353698,35.49,$1770.60,3218.489583332092
2020-06-02,9538.727853222,36.88,$1754.30,3218.489583332092
2020-06-03,9652.629014484,37.33,$1725.10,3193.75
2020-06-04,9803.990305736,37.42,$1747.70,3193.75
2020-06-05,9641.917174627,39.49,$1703.30,3193.75
2020-06-06,9662.323105336,39.49,$1703.30,3204.1666666679084
2020-06-07,9742.573822416,39.49,$1703.30,3204.1666666679084
2020-06-08,9773.301577068,38.17,$1725.40,3204.1666666679084
2020-06-09,9769.869087608,38.98,$1742.20,3208.333333332092
2020-06-10,9864.561413157,39.54,$1741.00,3208.333333332092
2020-06-11,9314.378159997,36.43,$1760.10,3208.333333332092
2020-06-12,9460.375484512,36.24,$1757.60,3187.5
2020-06-13,9463.820529397,36.24,$1757.60,3187.5
2020-06-14,9352.845602064,36.24,$1757.60,3187.5
2020-06-15,9421.652179904,37.07,$1747.50,3206.25
2020-06-16,9520.484680768,38.26,$1756.80,3206.25
2020-06-17,9463.405493001,37.91,$1755.90,3206.25
2020-06-18,9401.552893373,38.79,$1751.40,3206.25
2020-06-19,9305.901804693,39.72,$1773.30,3206.25
2020-06-20,9348.977142148,39.72,$1773.30,3206.25
2020-06-21,9289.89379981,39.72,$1773.30,3206.25
2020-06-22,9685.845286855,40.6,$1786.70,3206.25
2020-06-23,9614.94360605,40.4,$1802.30,3206.25
2020-06-24,9289.303604875,37.91,$1795.40,3206.25
2020-06-25,9254.748295924,38.66,$1790.90,3206.25
2020-06-26,9165.503578236,38.53,$1800.60,3193.75
2020-06-27,9014.22427198,38.53,$1800.60,3193.75
2020-06-28,9118.117533044,38.53,$1800.60,3193.75
2020-06-29,9180.15902631,39.67,$1801.50,3193.75
2020-06-30,9145.560607003,39.27,$1820.80,3193.75
2020-07-01,9225.668161404,39.88,$1800.20,3193.75
2020-07-02,9084.054479317,40.57,$1810.30,3193.75
2020-07-03,9065.57798453,40.57,$1810.30,3205.7291666679084
2020-07-04,9127.518466541,40.57,$1810.30,3205.7291666679084
2020-07-05,9072.772592194,40.57,$1810.30,3205.7291666679084
2020-07-06,9342.540315737,40.51,$1813.80,3188.020833332092
2020-07-07,9252.355179756,40.59,$1830.20,3188.020833332092
2020-07-08,9420.350154587,40.91,$1840.90,3188.020833332092
2020-07-09,9240.366175725,39.64,$1824.10,3218.75
2020-07-10,9278.447734235,40.56,$1822.20,3218.75
2020-07-11,9231.320100491,40.56,$1822.20,3218.75
2020-07-12,9286.726084869,40.56,$1822.20,3218.75
2020-07-13,9247.107825483,40.06,$1834.40,3193.75
2020-07-14,9254.20447377,40.3,$1833.70,3193.75
2020-07-15,9206.764838048,41.2,$1834.10,3193.75
2020-07-16,9137.239203353,40.74,$1820.60,3193.75
2020-07-17,9155.773355258,40.55,$1830.30,3193.75
2020-07-18,9170.802680627,40.55,$1830.30,3193.75
2020-07-19,9207.816995889,40.55,$1830.30,3193.75
2020-07-20,9164.069788541,40.83,$1837.70,3200.0
2020-07-21,9385.174346234,41.76,$1864.20,3200.0
2020-07-22,9518.901022149,41.88,$1885.40,3200.0
2020-07-23,9592.963304038,40.99,$1910.30,3200.0
2020-07-24,9545.046629108,41.23,$1917.80,3187.5
2020-07-25,9686.12071608,41.23,$1917.80,3187.5
2020-07-26,9917.359473893,41.23,$1917.80,3187.5
2020-07-27,10996.536599024,41.46,$1951.30,3200.0
2020-07-28,10895.733957139,40.89,$1964.90,3200.0
2020-07-29,11073.297879589,41.13,$1973.70,3200.0
2020-07-30,11109.23106292,39.85,$1962.60,3200.0
2020-07-31,11334.58546549,40.1,$1983.10,3193.75
2020-08-01,11800.389870165,40.1,$1983.10,3193.75
2020-08-02,11073.607655717,40.1,$1983.10,3193.75
2020-08-03,11246.255476837,40.83,$1986.30,3187.5
2020-08-04,11194.554614509,41.67,$2021.00,3187.5
2020-08-05,11732.927950313,42.25,$2049.30,3187.5
2020-08-06,11780.285372344,41.93,$2069.40,3187.5
2020-08-07,11583.159273747,41.16,$2028.00,3191.927083332092
2020-08-08,11728.585226911,41.16,$2028.00,3191.927083332092
2020-08-09,11648.083166166,41.16,$2028.00,3191.927083332092
2020-08-10,11867.866490683,41.94,$2039.70,3189.3229166679084
2020-08-11,11395.405816094,41.53,$1946.30,3189.3229166679084
2020-08-12,11576.814266862,42.6,$1949.00,3189.3229166679084
2020-08-13,11763.009141034,42.26,$1970.40,3189.3229166679084
2020-08-14,11742.876373856,42.05,$1949.80,3187.5
2020-08-15,11865.383052744,42.05,$1949.80,3187.5
2020-08-16,11892.68092121,42.05,$1949.80,3187.5
2020-08-17,12285.936628884,42.89,$1998.70,3206.25
2020-08-18,11961.994599784,42.89,$2013.10,3206.25
2020-08-19,11732.405565665,42.91,$1970.30,3206.25
2020-08-20,11866.595191214,42.62,$1946.50,3206.25
2020-08-21,11530.919234185,42.32,$1947.00,3193.75
2020-08-22,11681.15792601,42.32,$1947.00,3193.75
2020-08-23,11653.407286706,42.32,$1947.00,3193.75
2020-08-24,11763.761713068,42.44,$1939.20,3200.0
2020-08-25,11361.554816122,43.17,$1923.10,3200.0
2020-08-26,11463.567970252,43.21,$1952.50,3200.0
2020-08-27,11311.240202114,42.88,$1932.60,3200.0
2020-08-28,11496.830217387,42.96,$1974.90,3200.0
2020-08-29,11485.101567395,42.96,$1974.90,3200.0
2020-08-30,11697.794368445,42.96,$1974.90,3200.0
2020-08-31,11655.998698678,42.61,$1978.60,3200.0
2020-09-01,11921.754916292,42.76,$1978.90,3200.0
2020-09-02,11399.148968018,42.76,$1944.70,3200.0
2020-09-03,10215.669958645,41.39,$1937.80,3200.0
2020-09-04,10473.519453043,39.69,$1934.30,3193.75
2020-09-05,10129.786654306,39.69,$1934.30,3193.75
2020-09-06,10257.229742702,39.69,$1934.30,3193.75
2020-09-07,10356.444382971,39.69,$1934.30,3212.5
2020-09-08,10112.206366256,36.87,$1943.20,3212.5
2020-09-09,10214.15437465,38.05,$1954.90,3212.5
2020-09-10,10334.638647185,37.25,$1964.30,3212.5
2020-09-11,10374.778150971,37.33,$1947.90,3187.5
2020-09-12,10438.37739278,37.33,$1947.90,3187.5
2020-09-13,10315.666411066,37.33,$1947.90,3187.5
2020-09-14,10665.113719053,37.23,$1963.70,3200.0
2020-09-15,10782.99980322,38.29,$1966.20,3200.0
2020-09-16,10946.921228692,40.17,$1970.50,3200.0
2020-09-17,10934.419674311,40.99,$1949.90,3193.75
2020-09-18,10916.970917053,41.09,$1962.10,3193.75
2020-09-19,11076.850892878,41.09,$1962.10,3193.75
2020-09-20,10914.687407947,41.09,$1962.10,3187.5
2020-09-21,10427.87773384,39.26,$1910.60,3187.5
2020-09-22,10531.351535286,39.55,$1907.60,3187.5
2020-09-23,10231.051311501,39.92,$1868.40,3187.5
2020-09-24,10731.532396808,40.11,$1876.90,3187.5
2020-09-25,10683.395234217,40.06,$1866.30,3187.5
2020-09-26,10739.742577529,40.06,$1866.30,3187.5
2020-09-27,10766.522449088,40.06,$1866.30,3227.34375
2020-09-28,10702.472833045,40.47,$1882.30,3227.34375
2020-09-29,10839.962683468,39.03,$1903.20,3227.34375
2020-09-30,10766.814094563,40.05,$1895.50,3227.34375
2020-10-01,10614.303326871,38.51,$1916.30,3197.65625
2020-10-02,10566.494383933,36.9,$1907.60,3197.65625
2020-10-03,10541.32189207,36.9,$1907.60,3197.65625
2020-10-04,10665.698551049,36.9,$1907.60,3193.75
2020-10-05,10784.67081854,39.12,$1920.10,3193.75
2020-10-06,10604.446854355,40.52,$1908.80,3193.75
2020-10-07,10665.252260679,39.82,$1890.80,3193.75
2020-10-08,10898.551843619,41.04,$1895.10,3206.25
2020-10-09,11066.190869882,40.44,$1926.20,3206.25
2020-10-10,11294.994190302,40.44,$1926.20,3206.25
2020-10-11,11376.435109896,40.44,$1926.20,3206.25
2020-10-12,11544.137639625,39.22,$1928.90,3206.25
2020-10-13,11423.480015091,40.03,$1894.60,3206.25
2020-10-14,11426.367479344,40.86,$1907.30,3206.25
2020-10-15,11492.615897338,40.84,$1908.90,3200.0
2020-10-16,11312.662784187,40.7,$1906.40,3200.0
2020-10-17,11368.484736962,40.7,$1906.40,3200.0
2020-10-18,11490.015808249,40.7,$1906.40,3200.0
2020-10-19,11748.376783365,40.69,$1911.70,3200.0
2020-10-20,11910.242112809,41.37,$1915.40,3200.0
2020-10-21,12808.795951863,39.88,$1929.50,3200.0
2020-10-22,12958.537189204,40.46,$1904.60,3212.5
2020-10-23,12929.022175701,39.73,$1905.20,3212.5
2020-10-24,13117.174729466,39.73,$1905.20,3212.5
2020-10-25,13020.811715896,39.73,$1905.20,3212.5
2020-10-26,13065.536025938,38.39,$1905.70,3200.0
2020-10-27,13651.54050526,39.34,$1911.90,3200.0
2020-10-28,13275.481261315,37.27,$1879.20,3200.0
2020-10-29,13443.531522235,35.94,$1868.00,3200.0
2020-10-30,13568.837248108,35.64,$1879.90,3200.0
2020-10-31,13795.526547596,35.64,$1879.90,3187.5
2020-11-01,13735.006857626,35.64,$1879.90,3187.5
2020-11-02,13576.968475843,36.6,$1892.50,3187.5
2020-11-03,13973.248876644,37.44,$1910.40,3187.5
2020-11-04,14132.96094433,38.97,$1896.20,3193.75
2020-11-05,15558.525408402,38.56,$1946.80,3193.75
2020-11-06,15547.052549124,36.97,$1951.70,3193.75
2020-11-07,14821.983251777,36.97,$1951.70,3225.0
2020-11-08,15499.081293284,36.97,$1951.70,3225.0
2020-11-09,15326.156847868,40.05,$1854.40,3225.0
2020-11-10,15280.16349114,41.18,$1876.40,3225.0
2020-11-11,15687.480248155,41.23,$1861.60,3206.25
2020-11-12,16279.270538159,40.9,$1873.30,3206.25
2020-11-13,16316.137259339,39.93,$1886.20,3206.25
2020-11-14,16083.588047602,39.93,$1886.20,3210.15625
2020-11-15,15961.34578839,39.93,$1886.20,3210.15625
2020-11-16,16725.110727362,41.14,$1887.80,3210.15625
2020-11-17,17683.759275981,41.24,$1885.10,3210.15625
2020-11-18,17827.839147466,41.64,$1873.90,3189.84375
2020-11-19,17806.276919319,41.57,$1861.50,3189.84375
2020-11-20,18641.285031419,41.99,$1872.40,3189.84375
2020-11-21,18709.05738082,41.99,$1872.40,3200.0
2020-11-22,18413.52696735,41.99,$1872.40,3200.0
2020-11-23,18374.452581293,42.91,$1837.80,3200.0
2020-11-24,19121.511413257,44.71,$1804.60,3193.75
2020-11-25,18770.202102024,45.58,$1805.50,3193.75
2020-11-26,17072.810341953,45.58,$1805.50,3193.75
2020-11-27,17076.842021809,45.58,$1781.90,3200.0
2020-11-28,17707.715790133,45.58,$1781.90,3200.0
2020-11-29,18162.123474769,45.58,$1781.90,3200.0
2020-11-30,19721.874730214,45.2,$1775.70,3200.0
2020-12-01,18855.043740295,44.54,$1814.10,3200.0
2020-12-02,19201.276130857,45.23,$1830.20,3200.0
2020-12-03,19427.95495995,45.65,$1841.10,3200.0
2020-12-04,18737.192660312,46.23,$1840.00,3200.0
2020-12-05,19127.656824482,46.23,$1840.00,3193.75
2020-12-06,19336.692554651,46.23,$1840.00,3193.75
2020-12-07,19190.037781381,45.72,$1866.00,3193.75
2020-12-08,18325.054202865,45.64,$1874.90,3205.7291666679084
2020-12-09,18569.987699691,45.48,$1838.50,3205.7291666679084
2020-12-10,18261.878450329,46.76,$1837.40,3205.7291666679084
2020-12-11,18062.118986906,46.59,$1843.60,3205.7291666679084
2020-12-12,18804.794708687,46.59,$1843.60,3200.520833332092
2020-12-13,19169.338451969,46.59,$1843.60,3200.520833332092
2020-12-14,19270.746809811,47.02,$1832.10,3200.520833332092
2020-12-15,19434.070313033,47.58,$1855.30,3206.25
2020-12-16,21367.096307987,47.86,$1859.10,3206.25
2020-12-17,22823.459093674,48.34,$1890.40,3206.25
2020-12-18,23113.992587247,49.04,$1888.90,3206.25
2020-12-19,23844.568074264,49.04,$1888.90,3206.25
2020-12-20,23516.402834426,49.04,$1888.90,3206.25
2020-12-21,22882.157922681,47.79,$1882.80,3206.25
2020-12-22,23801.640166626,47.02,$1870.30,3200.0
2020-12-23,23261.78519646,47.94,$1878.10,3200.0
2020-12-24,23733.030486264,48.18,$1883.20,3200.0
2020-12-25,24652.036519447,48.18,$1883.20,3200.0
2020-12-26,26446.973570052,48.18,$1883.20,3193.75
2020-12-27,26326.481838017,48.18,$1883.20,3193.75
2020-12-28,27147.366752087,47.5,$1880.40,3193.75
2020-12-29,27392.54054504,47.85,$1882.90,3193.75
2020-12-30,28810.020485478,48.24,$1893.40,3193.75
2020-12-31,28977.96181814,48.35,$1895.10,3193.75
2021-01-01,29300.190935827,48.35,$1895.10,3193.75
2021-01-02,32093.264962249,48.35,$1895.10,3206.25
2021-01-03,32877.607282615,48.35,$1895.10,3206.25
2021-01-04,31973.832153912,47.47,$1946.60,3206.25
2021-01-05,33965.160423041,49.78,$1954.40,3212.5
2021-01-06,36904.218251055,50.45,$1908.60,3212.5
2021-01-07,39493.128514839,50.63,$1913.60,3212.5
2021-01-08,40703.290535401,52.14,$1835.40,3193.75
2021-01-09,40129.000498579,52.14,$1835.40,3193.75
2021-01-10,38299.01960037,52.14,$1835.40,3193.75
2021-01-11,35569.722698726,52.15,$1850.80,3200.0
2021-01-12,33949.396834015,53.08,$1844.20,3200.0
2021-01-13,37359.33215959,52.81,$1854.90,3200.0
2021-01-14,39304.686213759,53.47,$1851.40,3200.0
2021-01-15,36678.950398519,52.25,$1829.90,3206.25
2021-01-16,36178.180209501,52.25,$1829.90,3206.25
2021-01-17,35786.417028053,52.25,$1829.90,3206.25
2021-01-18,36714.843204834,52.25,$1829.90,3206.25
2021-01-19,36177.487494105,52.87,$1840.20,3206.25
2021-01-20,35636.110992082,53.16,$1866.50,3206.25
2021-01-21,30892.802357827,53.0,$1865.90,3206.25
2021-01-22,32836.135575065,52.28,$1856.20,3193.75
2021-01-23,32045.83959395,52.28,$1856.20,3193.75
2021-01-24,32261.744350118,52.28,$1856.20,3193.75
2021-01-25,32272.783841286,52.78,$1855.20,3193.75
2021-01-26,32577.768696891,52.61,$1850.90,3200.0
2021-01-27,30305.343778842,52.81,$1844.90,3200.0
2021-01-28,33117.572836963,52.26,$1837.90,3200.0
2021-01-29,34241.186845666,52.16,$1847.30,3200.0
2021-01-30,34333.107938735,52.16,$1847.30,3200.0
2021-01-31,33136.139470858,52.16,$1847.30,3200.0
2021-02-01,33513.441195617,53.55,$1863.90,3200.0
2021-02-02,35507.127708897,54.77,$1833.40,3193.75
2021-02-03,37551.934350785,55.67,$1835.10,3193.75
2021-02-04,36938.034865347,56.19,$1791.20,3193.75
2021-02-05,37945.964473995,56.8,$1813.00,3193.75
2021-02-06,39191.507551212,56.8,$1813.00,3193.75
2021-02-07,38888.638236331,56.8,$1813.00,3193.75
2021-02-08,46225.496408246,57.95,$1834.20,3206.25
2021-02-09,46511.520580186,58.34,$1837.50,3206.25
2021-02-10,44866.502278149,58.69,$1842.70,3206.25
2021-02-11,47680.424437754,58.22,$1826.80,3206.25
2021-02-12,47622.56892074,59.5,$1823.20,3231.25
2021-02-13,47056.769564544,59.5,$1823.20,3231.25
2021-02-14,48673.329709376,59.5,$1823.20,3231.25
2021-02-15,47981.977492583,59.5,$1823.20,3206.25
2021-02-16,49261.050774171,60.07,$1799.00,3206.25
2021-02-17,52127.620932861,61.09,$1772.80,3206.25
2021-02-18,51656.846873218,60.4,$1775.00,3206.25
2021-02-19,55795.155052979,59.12,$1777.40,3200.0
2021-02-20,56008.787435495,59.12,$1777.40,3200.0
2021-02-21,57367.946141722,59.12,$1777.40,3200.0
2021-02-22,54153.655191753,61.67,$1808.40,3200.0
2021-02-23,48514.382154476,61.66,$1805.90,3193.75
2021-02-24,49577.667053636,63.21,$1797.90,3193.75
2021-02-25,47372.377990661,63.43,$1775.40,3193.75
2021-02-26,46205.257719958,61.55,$1728.80,3212.5
2021-02-27,46202.313746958,61.55,$1728.80,3212.5
2021-02-28,44986.744834586,61.55,$1728.80,3212.5
2021-03-01,49557.936855621,60.54,$1723.00,3212.5
2021-03-02,48245.59608153,59.7,$1733.60,3187.5
2021-03-03,50593.579779577,61.33,$1715.80,3187.5
2021-03-04,48523.779583539,63.81,$1700.70,3187.5
2021-03-05,48901.915683951,66.08,$1698.50,3206.25
2021-03-06,48884.800434591,66.08,$1698.50,3206.25
2021-03-07,51409.226747725,66.08,$1698.50,3206.25
2021-03-08,52326.862441311,65.03,$1678.00,3206.25
2021-03-09,54759.461685978,64.02,$1716.90,3187.5
2021-03-10,55998.739272912,64.45,$1721.80,3187.5
2021-03-11,57633.699811129,66.02,$1722.60,3187.5
2021-03-12,57278.155019056,65.59,$1719.80,3187.5
2021-03-13,61297.997385093,65.59,$1719.80,3187.5
2021-03-14,59380.018943745,65.59,$1719.80,3187.5
2021-03-15,55723.949158947,65.36,$1729.20,3187.5
2021-03-16,56455.998436302,64.82,$1730.90,3187.5
2021-03-17,58711.978740212,64.55,$1727.10,3187.5
2021-03-18,57687.520560171,59.95,$1732.50,3187.5
2021-03-19,58091.623667025,61.43,$1741.70,3206.25
2021-03-20,58219.82,61.43,$1741.70,3206.25
2021-03-21,57392.205695478,61.43,$1741.70,3206.25
2021-03-22,54249.990775698,61.48,$1738.10,3206.25
2021-03-23,54599.961810643,57.75,$1725.10,3194.270833332092
2021-03-24,52584.785401622,61.12,$1733.20,3194.270833332092
2021-03-25,51412.192011042,58.47,$1725.10,3194.270833332092
2021-03-26,55002.769793935,60.93,$1732.30,3211.9791666679084
2021-03-27,55917.880112079,60.93,$1732.30,3211.9791666679084
2021-03-28,55861.95,60.93,$1732.30,3211.9791666679084
2021-03-29,57664.850966586,61.49,$1712.20,3200.0
2021-03-30,58693.948561784,60.55,$1683.90,3200.0
2021-03-31,58719.454369704,59.19,$1713.80,3200.0
2021-04-01,58755.615177915,61.41,$1728.40,3200.0
2021-04-02,58963.327596364,61.41,$1728.40,3193.75
2021-04-03,57139.137960369,61.41,$1728.40,3193.75
2021-04-04,58215.19,61.41,$1728.40,3193.75
2021-04-05,58777.739363776,58.73,$1728.80,3193.75
2021-04-06,58093.238332403,59.34,$1743.00,3193.75
2021-04-07,56073.471560786,59.77,$1741.60,3193.75
2021-04-08,58019.88,59.61,$1758.20,3193.75
2021-04-09,58159.44,59.29,$1744.80,3187.5
2021-04-10,59747.436800736,59.29,$1744.80,3187.5
2021-04-11,60018.28649422,59.29,$1744.80,3187.5
2021-04-12,59940.53,59.7,$1732.70,3200.0
2021-04-13,63528.48,60.2,$1747.60,3200.0
2021-04-14,62628.975942463,63.15,$1736.30,3200.0
2021-04-15,63183.14,63.42,$1766.80,3200.0
2021-04-16,61504.768623643,63.16,$1780.20,3212.5
2021-04-17,60078.27,63.16,$1780.20,3212.5
2021-04-18,56037.128717561,63.16,$1780.20,3212.5
2021-04-19,55653.244867317,63.33,$1770.60,3212.5
2021-04-20,56363.62,62.61,$1778.40,3212.5
2021-04-21,53889.33,61.34,$1793.10,3212.5
2021-04-22,51843.679797905,61.45,$1782.00,3212.5
2021-04-23,51020.041151817,62.18,$1777.80,3212.5
2021-04-24,50007.715949987,62.18,$1777.80,3187.5
2021-04-25,48987.681638512,62.18,$1777.80,3187.5
2021-04-26,53954.40656687,62.02,$1780.10,3187.5
2021-04-27,54924.014700428,63.03,$1778.80,3187.5
2021-04-28,54766.539300399,63.81,$1773.90,3193.75
2021-04-29,53610.429064522,65.0,$1768.30,3193.75
2021-04-30,57758.646931212,63.5,$1767.70,3193.75
2021-05-01,57793.518868245,63.5,$1767.70,3193.75
2021-05-02,56563.76,63.5,$1767.70,3206.25
2021-05-03,57211.408640625,64.46,$1791.80,3206.25
2021-05-04,53329.387643742,65.72,$1776.00,3206.25
2021-05-05,57338.36,65.63,$1784.30,3193.75
2021-05-06,56484.49,64.73,$1815.70,3193.75
2021-05-07,57339.55,64.96,$1831.30,3193.75
2021-05-08,58711.172030754,64.96,$1831.30,3212.5
2021-05-09,58169.727616902,64.96,$1831.30,3212.5
2021-05-10,55772.281248757,64.92,$1837.60,3212.5
2021-05-11,56721.833840935,65.31,$1836.10,3187.5
2021-05-12,50482.434481737,65.96,$1822.80,3187.5
2021-05-13,49655.621033883,63.82,$1824.00,3187.5
2021-05-14,49884.92,65.32,$1838.10,3187.5
2021-05-15,46786.61,65.32,$1838.10,3187.5
2021-05-16,46395.05,65.32,$1838.10,3187.5
